seq,is_true,is_ignore,path,x0,x1,y0,y1,col
1,False,False,hamburg_000000_038915_rF_00001.png,1507.0,1485.0,0.0,56.0,r
2,False,False,hamburg_000000_038915_rF_00002.png,577.0,555.0,104.5,162.0,r
3,False,False,hamburg_000000_038915_rF_00003.png,1239.0,1217.0,294.5,352.0,r
4,False,False,hamburg_000000_038915_rF_00004.png,1873.0,1851.0,310.5,368.0,r
5,False,False,hamburg_000000_038915_rF_00005.png,949.0,927.0,316.5,374.0,r
6,False,False,hamburg_000000_038915_rF_00006.png,945.0,923.0,358.5,416.0,r
7,False,False,hamburg_000000_038915_gF_00007.png,1399.0,1377.0,0.0,13.5,g
8,False,False,hamburg_000000_038915_gF_00008.png,2007.0,1985.0,94.0,151.5,g
9,False,False,hamburg_000000_038915_gF_00009.png,679.0,657.0,144.0,201.5,g
10,False,False,hamburg_000000_038915_gF_00010.png,239.0,217.0,384.0,441.5,g
11,True,False,hamburg_000000_038915_rT_00011.png,588.5,555.5,108.75,195.0,r
12,False,False,hamburg_000000_038915_rF_00012.png,1884.5,1851.5,308.75,395.0,r
13,False,False,hamburg_000000_038915_rF_00013.png,1516.5,1483.5,360.75,447.0,r
14,False,False,hamburg_000000_038915_rF_00014.png,1884.5,1851.5,400.75,487.0,r
15,False,False,hamburg_000000_038915_rF_00015.png,1888.5,1855.5,576.75,663.0,r
16,False,False,hamburg_000000_038915_gF_00016.png,2052.5,2019.5,0.0,19.25,g
17,True,False,hamburg_000000_038915_rT_00017.png,595.25,556.75,98.875,199.5,r
18,False,False,hamburg_000000_038915_rF_00018.png,1579.25,1540.75,98.875,199.5,r
19,False,False,hamburg_000000_038915_rF_00019.png,1883.25,1844.75,322.875,423.5,r
0,False,False,hamburg_000000_039264_rF_00000.png,1257.0,1235.0,0.0,56.0,r
1,False,False,hamburg_000000_039264_rF_00001.png,423.0,401.0,402.5,460.0,r
2,False,False,hamburg_000000_039264_rF_00002.png,1723.0,1701.0,704.5,762.0,r
3,False,False,hamburg_000000_039264_gF_00003.png,1247.0,1225.0,0.0,11.5,g
4,True,False,hamburg_000000_039264_gT_00004.png,221.0,199.0,100.0,157.5,g
5,False,False,hamburg_000000_039264_gF_00005.png,433.0,411.0,130.0,187.5,g
6,False,False,hamburg_000000_039264_gF_00006.png,1113.0,1091.0,290.0,347.5,g
7,False,False,hamburg_000000_039264_rF_00007.png,800.5,767.5,360.75,447.0,r
8,False,False,hamburg_000000_039264_gF_00008.png,236.5,203.5,77.0,163.25,g
9,False,False,hamburg_000000_039264_rF_00009.png,1475.25,1436.75,114.875,215.5,r
0,False,False,hamburg_000000_039420_rF_00000.png,1701.0,1679.0,0.0,54.0,r
1,False,False,hamburg_000000_039420_rF_00001.png,1021.0,999.0,0.0,56.0,r
2,False,False,hamburg_000000_039420_rF_00002.png,1313.0,1291.0,318.5,376.0,r
3,False,False,hamburg_000000_039420_rF_00003.png,1219.0,1197.0,320.5,378.0,r
4,False,False,hamburg_000000_039420_rF_00004.png,739.0,717.0,338.5,396.0,r
5,False,False,hamburg_000000_039420_rF_00005.png,487.0,465.0,344.5,402.0,r
6,False,False,hamburg_000000_039420_rF_00006.png,1219.0,1197.0,386.5,444.0,r
7,False,False,hamburg_000000_039420_rF_00007.png,811.0,789.0,402.5,460.0,r
8,False,False,hamburg_000000_039420_rF_00008.png,1001.0,979.0,402.5,460.0,r
9,False,False,hamburg_000000_039420_rF_00009.png,1533.0,1511.0,404.5,462.0,r
10,False,False,hamburg_000000_039420_rF_00010.png,1317.0,1295.0,430.5,488.0,r
11,False,False,hamburg_000000_039420_rF_00011.png,621.0,599.0,446.5,504.0,r
12,False,False,hamburg_000000_039420_rF_00012.png,751.0,729.0,446.5,504.0,r
13,False,False,hamburg_000000_039420_rF_00013.png,1660.5,1627.5,0.0,83.0,r
0,False,False,hamburg_000000_041667_rF_00000.png,1329.0,1307.0,0.0,56.0,r
1,False,False,hamburg_000000_041667_rF_00001.png,1531.0,1509.0,0.0,56.0,r
2,False,False,hamburg_000000_041667_rF_00002.png,1575.0,1553.0,0.0,56.0,r
3,False,False,hamburg_000000_041667_rF_00003.png,1603.0,1581.0,0.0,56.0,r
4,False,False,hamburg_000000_041667_rF_00004.png,1621.0,1599.0,0.0,56.0,r
5,False,False,hamburg_000000_041667_rF_00005.png,1817.0,1795.0,0.0,56.0,r
6,False,False,hamburg_000000_041667_rF_00006.png,2055.0,2033.0,0.0,56.0,r
7,False,False,hamburg_000000_041667_rF_00007.png,271.0,249.0,336.5,394.0,r
8,False,False,hamburg_000000_041667_rF_00008.png,1711.0,1689.0,400.5,458.0,r
9,False,False,hamburg_000000_041667_rF_00009.png,1819.0,1797.0,476.5,534.0,r
10,False,False,hamburg_000000_041667_gF_00010.png,1937.0,1915.0,0.0,13.5,g
11,False,False,hamburg_000000_041667_gF_00011.png,1965.0,1943.0,0.0,13.5,g
12,False,False,hamburg_000000_041667_gF_00012.png,2049.0,2027.0,0.0,13.5,g
13,False,False,hamburg_000000_041667_gF_00013.png,337.0,315.0,42.0,99.5,g
14,False,False,hamburg_000000_041667_gF_00014.png,377.0,355.0,46.0,103.5,g
15,False,False,hamburg_000000_041667_rF_00015.png,1740.5,1707.5,0.0,83.0,r
16,False,False,hamburg_000000_041667_rF_00016.png,1844.5,1811.5,216.75,303.0,r
17,False,False,hamburg_000000_041667_rF_00017.png,1572.5,1539.5,264.75,351.0,r
18,False,False,hamburg_000000_041667_gF_00018.png,364.5,331.5,33.0,119.25,g
19,False,False,hamburg_000000_041667_rF_00019.png,347.25,308.75,90.875,191.5,r
0,False,False,hamburg_000000_045437_rF_00000.png,1711.0,1689.0,0.0,56.0,r
1,False,False,hamburg_000000_045437_rF_00001.png,1801.0,1779.0,0.0,56.0,r
2,False,False,hamburg_000000_045437_rF_00002.png,1015.0,993.0,442.5,500.0,r
3,False,False,hamburg_000000_045437_rF_00003.png,1801.0,1779.0,482.5,540.0,r
4,False,False,hamburg_000000_045437_rF_00004.png,1127.0,1105.0,502.5,560.0,r
5,False,False,hamburg_000000_045437_rF_00005.png,1161.0,1139.0,948.5,1006.0,r
6,False,False,hamburg_000000_045437_rF_00006.png,865.0,843.0,978.5,1036.0,r
7,False,False,hamburg_000000_045437_gF_00007.png,1793.0,1771.0,0.0,13.5,g
8,False,False,hamburg_000000_045437_rF_00008.png,1808.5,1775.5,476.75,563.0,r
9,False,False,hamburg_000000_045437_rF_00009.png,856.5,823.5,496.75,583.0,r
10,False,False,hamburg_000000_045437_rF_00010.png,1136.5,1103.5,500.75,587.0,r
11,False,False,hamburg_000000_045437_rF_00011.png,1160.5,1127.5,948.75,1035.0,r
12,False,False,hamburg_000000_045437_rF_00012.png,1819.25,1780.75,474.875,575.5,r
0,False,False,hamburg_000000_045704_rF_00000.png,1405.0,1383.0,390.5,448.0,r
1,False,False,hamburg_000000_045704_rF_00001.png,800.5,767.5,572.75,659.0,r
2,False,False,hamburg_000000_045704_rF_00002.png,164.5,131.5,572.75,659.0,r
3,False,False,hamburg_000000_045704_gF_00003.png,24.5,0.0,0.0,23.25,g
0,False,False,hamburg_000000_045908_rF_00000.png,1683.0,1661.0,0.0,56.0,r
1,False,False,hamburg_000000_045908_rF_00001.png,1345.0,1323.0,492.5,550.0,r
2,False,False,hamburg_000000_045908_rF_00002.png,1061.0,1039.0,494.5,552.0,r
3,False,False,hamburg_000000_045908_gF_00003.png,1609.0,1587.0,0.0,11.5,g
0,False,False,hamburg_000000_046510_rF_00000.png,1141.0,1119.0,226.5,284.0,r
1,False,False,hamburg_000000_046510_rF_00001.png,939.0,917.0,232.5,290.0,r
2,False,False,hamburg_000000_046510_gF_00002.png,1613.0,1591.0,0.0,13.5,g
3,False,False,hamburg_000000_046510_gF_00003.png,1997.0,1975.0,0.0,13.5,g
0,False,False,hamburg_000000_046566_rF_00000.png,1209.0,1187.0,0.0,56.0,r
1,False,False,hamburg_000000_046566_rF_00001.png,1595.0,1573.0,0.0,56.0,r
2,False,False,hamburg_000000_046566_rF_00002.png,1715.0,1693.0,0.0,56.0,r
3,False,False,hamburg_000000_046566_rF_00003.png,1141.0,1119.0,226.5,284.0,r
4,False,False,hamburg_000000_046566_rF_00004.png,939.0,917.0,232.5,290.0,r
5,False,True,hamburg_000000_046566_ri_00005.png,1335.0,1313.0,330.5,388.0,r
6,False,False,hamburg_000000_046566_gF_00006.png,1613.0,1591.0,0.0,13.5,g
7,False,False,hamburg_000000_046566_gF_00007.png,1624.5,1591.5,0.0,23.25,g
0,False,False,hamburg_000000_046619_rF_00000.png,1141.0,1119.0,226.5,284.0,r
1,False,False,hamburg_000000_046619_rF_00001.png,1335.0,1313.0,330.5,388.0,r
0,False,True,hamburg_000000_047057_ri_00000.png,1845.0,1823.0,354.5,412.0,r
1,False,False,hamburg_000000_047057_rF_00001.png,1801.0,1779.0,440.5,498.0,r
2,False,False,hamburg_000000_047057_rF_00002.png,1899.0,1877.0,440.5,498.0,r
0,False,False,hamburg_000000_047108_rF_00000.png,1487.0,1465.0,0.0,54.0,r
1,False,False,hamburg_000000_047108_rF_00001.png,381.0,359.0,250.5,308.0,r
2,False,False,hamburg_000000_047108_gF_00002.png,1871.0,1849.0,0.0,11.5,g
3,False,False,hamburg_000000_047108_gF_00003.png,1497.0,1475.0,0.0,13.5,g
4,False,False,hamburg_000000_047108_gF_00004.png,639.0,617.0,128.0,185.5,g
5,False,False,hamburg_000000_047108_rF_00005.png,392.5,359.5,248.75,335.0,r
6,False,False,hamburg_000000_047108_rF_00006.png,395.25,356.75,250.875,351.5,r
0,False,False,hamburg_000000_047220_rF_00000.png,1345.0,1323.0,0.0,56.0,r
1,False,False,hamburg_000000_047220_rF_00001.png,1371.0,1349.0,0.0,56.0,r
2,False,False,hamburg_000000_047220_rF_00002.png,1675.0,1653.0,0.0,56.0,r
3,False,False,hamburg_000000_047220_rF_00003.png,1865.0,1843.0,0.0,56.0,r
4,False,False,hamburg_000000_047220_rF_00004.png,787.0,765.0,428.5,486.0,r
5,False,False,hamburg_000000_047220_rF_00005.png,711.0,689.0,430.5,488.0,r
6,False,False,hamburg_000000_047220_rF_00006.png,1247.0,1225.0,470.5,528.0,r
7,False,False,hamburg_000000_047220_rF_00007.png,1405.0,1383.0,474.5,532.0,r
8,False,False,hamburg_000000_047220_rF_00008.png,1849.0,1827.0,530.5,588.0,r
9,False,False,hamburg_000000_047220_rF_00009.png,727.0,705.0,992.5,1050.0,r
10,False,False,hamburg_000000_047220_rF_00010.png,727.0,705.0,1012.5,1070.0,r
11,False,False,hamburg_000000_047220_gF_00011.png,1973.0,1951.0,0.0,11.5,g
12,False,False,hamburg_000000_047220_gF_00012.png,1089.0,1067.0,0.0,13.5,g
13,False,False,hamburg_000000_047220_gF_00013.png,1321.0,1299.0,0.0,13.5,g
14,False,False,hamburg_000000_047220_gF_00014.png,1341.0,1319.0,0.0,13.5,g
15,False,False,hamburg_000000_047220_gF_00015.png,1435.0,1413.0,0.0,13.5,g
16,False,False,hamburg_000000_047220_gF_00016.png,1473.0,1451.0,0.0,13.5,g
17,False,False,hamburg_000000_047220_gF_00017.png,2049.0,2027.0,0.0,13.5,g
18,False,False,hamburg_000000_047220_gF_00018.png,1957.0,1935.0,298.0,355.5,g
19,False,False,hamburg_000000_047220_gF_00019.png,617.0,595.0,348.0,405.5,g
20,False,False,hamburg_000000_047220_rF_00020.png,1356.5,1323.5,0.75,87.0,r
21,False,False,hamburg_000000_047220_rF_00021.png,1548.5,1515.5,336.75,423.0,r
22,False,False,hamburg_000000_047220_rF_00022.png,1552.5,1519.5,480.75,567.0,r
23,False,False,hamburg_000000_047220_rF_00023.png,1964.5,1931.5,528.75,615.0,r
24,False,False,hamburg_000000_047220_rF_00024.png,1556.5,1523.5,568.75,655.0,r
25,False,False,hamburg_000000_047220_rF_00025.png,1996.5,1963.5,592.75,679.0,r
0,False,False,hamburg_000000_048138_rF_00000.png,1811.0,1789.0,0.0,54.0,r
1,False,False,hamburg_000000_048138_rF_00001.png,1605.0,1583.0,0.0,56.0,r
2,False,False,hamburg_000000_048138_rF_00002.png,1793.0,1771.0,0.0,56.0,r
3,False,False,hamburg_000000_048138_rF_00003.png,1831.0,1809.0,0.0,56.0,r
4,False,False,hamburg_000000_048138_rF_00004.png,735.0,713.0,72.5,130.0,r
5,False,False,hamburg_000000_048138_rF_00005.png,751.0,729.0,132.5,190.0,r
6,False,False,hamburg_000000_048138_rF_00006.png,1109.0,1087.0,286.5,344.0,r
7,False,False,hamburg_000000_048138_rF_00007.png,741.0,719.0,378.5,436.0,r
8,False,False,hamburg_000000_048138_gF_00008.png,1859.0,1837.0,0.0,13.5,g
9,False,False,hamburg_000000_048138_gF_00009.png,755.0,733.0,240.0,297.5,g
10,False,False,hamburg_000000_048138_rF_00010.png,772.5,739.5,372.75,459.0,r
11,False,False,hamburg_000000_048138_rF_00011.png,1208.5,1175.5,408.75,495.0,r
12,False,False,hamburg_000000_048138_gF_00012.png,1379.25,1340.75,0.0,29.125,g
0,False,False,hamburg_000000_048494_rF_00000.png,1721.0,1699.0,0.0,54.0,r
1,False,False,hamburg_000000_048494_rF_00001.png,1101.0,1079.0,394.5,452.0,r
2,False,False,hamburg_000000_048494_rF_00002.png,1067.0,1045.0,408.5,466.0,r
3,False,False,hamburg_000000_048494_rF_00003.png,1131.0,1109.0,408.5,466.0,r
4,False,False,hamburg_000000_048494_gF_00004.png,1825.0,1803.0,0.0,13.5,g
0,False,False,hamburg_000000_050160_rF_00000.png,1807.0,1785.0,0.0,56.0,r
1,False,False,hamburg_000000_050160_rF_00001.png,1857.0,1835.0,0.0,56.0,r
2,False,False,hamburg_000000_050160_rF_00002.png,1877.0,1855.0,0.0,56.0,r
3,False,False,hamburg_000000_050160_rF_00003.png,2055.0,2033.0,0.0,56.0,r
4,False,False,hamburg_000000_050160_rF_00004.png,2055.0,2033.0,218.5,276.0,r
5,True,False,hamburg_000000_050160_rT_00005.png,1225.0,1203.0,260.5,318.0,r
6,False,True,hamburg_000000_050160_ri_00006.png,745.0,723.0,292.5,350.0,r
7,False,False,hamburg_000000_050160_rF_00007.png,1387.0,1365.0,298.5,356.0,r
8,False,False,hamburg_000000_050160_rF_00008.png,617.0,595.0,332.5,390.0,r
9,False,False,hamburg_000000_050160_rF_00009.png,1075.0,1053.0,380.5,438.0,r
10,False,False,hamburg_000000_050160_rF_00010.png,945.0,923.0,384.5,442.0,r
11,False,False,hamburg_000000_050160_rF_00011.png,1109.0,1087.0,982.5,1040.0,r
12,False,False,hamburg_000000_050160_rF_00012.png,973.0,951.0,988.5,1046.0,r
13,False,False,hamburg_000000_050160_gF_00013.png,879.0,857.0,0.0,13.5,g
14,False,False,hamburg_000000_050160_gF_00014.png,1483.0,1461.0,0.0,13.5,g
15,False,False,hamburg_000000_050160_rF_00015.png,1864.5,1831.5,0.75,87.0,r
16,False,False,hamburg_000000_050160_rF_00016.png,2056.5,2023.5,0.75,87.0,r
17,False,False,hamburg_000000_050160_rF_00017.png,140.5,107.5,496.75,583.0,r
18,False,False,hamburg_000000_050160_gF_00018.png,1800.5,1767.5,0.0,19.25,g
19,False,False,hamburg_000000_050160_rF_00019.png,1875.25,1836.75,2.875,103.5,r
0,False,False,hamburg_000000_052122_rF_00000.png,2031.0,2009.0,0.0,56.0,r
1,False,False,hamburg_000000_052122_rF_00001.png,795.0,773.0,392.5,450.0,r
2,False,False,hamburg_000000_052122_rF_00002.png,795.0,773.0,448.5,506.0,r
3,False,False,hamburg_000000_052122_gF_00003.png,1315.0,1293.0,0.0,13.5,g
4,False,False,hamburg_000000_052122_gF_00004.png,807.0,785.0,370.0,427.5,g
5,False,False,hamburg_000000_052122_rF_00005.png,804.5,771.5,436.75,523.0,r
6,False,False,hamburg_000000_052122_gF_00006.png,1908.5,1875.5,549.0,635.25,g
0,False,False,hamburg_000000_052904_rF_00000.png,863.0,841.0,0.0,56.0,r
1,False,False,hamburg_000000_052904_rF_00001.png,993.0,971.0,0.0,56.0,r
2,False,False,hamburg_000000_052904_rF_00002.png,1289.0,1267.0,0.0,56.0,r
3,False,False,hamburg_000000_052904_rF_00003.png,1975.0,1953.0,0.0,56.0,r
4,False,False,hamburg_000000_052904_gF_00004.png,1203.0,1181.0,0.0,13.5,g
5,False,False,hamburg_000000_052904_gF_00005.png,1020.5,987.5,0.0,23.25,g
6,False,False,hamburg_000000_052904_rF_00006.png,347.25,308.75,394.875,495.5,r
0,False,False,hamburg_000000_053563_rF_00000.png,1667.0,1645.0,322.5,380.0,r
1,False,False,hamburg_000000_053563_gF_00001.png,1985.0,1963.0,0.0,11.5,g
2,False,False,hamburg_000000_053563_gF_00002.png,1557.0,1535.0,0.0,13.5,g
3,False,True,hamburg_000000_053563_gi_00003.png,139.0,117.0,358.0,415.5,g
4,False,False,hamburg_000000_053563_rF_00004.png,1656.5,1623.5,356.75,443.0,r
5,False,False,hamburg_000000_053563_rF_00005.png,1667.25,1628.75,354.875,455.5,r
0,False,False,hamburg_000000_053886_rF_00000.png,1851.0,1829.0,0.0,56.0,r
1,False,False,hamburg_000000_053886_rF_00001.png,1860.5,1827.5,0.75,87.0,r
0,False,False,hamburg_000000_055039_gF_00000.png,1627.0,1605.0,0.0,13.5,g
1,True,False,hamburg_000000_055039_gT_00001.png,1445.0,1423.0,104.0,161.5,g
2,True,False,hamburg_000000_055039_gT_00002.png,1737.0,1715.0,294.0,351.5,g
3,False,False,hamburg_000000_055039_gF_00003.png,1452.5,1419.5,81.0,167.25,g
0,False,False,hamburg_000000_056229_rF_00000.png,1109.0,1087.0,0.0,56.0,r
1,False,False,hamburg_000000_056229_rF_00001.png,1755.0,1733.0,0.0,56.0,r
2,False,False,hamburg_000000_056229_rF_00002.png,1923.0,1901.0,0.0,56.0,r
3,False,False,hamburg_000000_056229_rF_00003.png,1959.0,1937.0,200.5,258.0,r
4,False,False,hamburg_000000_056229_rF_00004.png,1939.0,1917.0,208.5,266.0,r
5,False,False,hamburg_000000_056229_rF_00005.png,1983.0,1961.0,214.5,272.0,r
6,False,False,hamburg_000000_056229_rF_00006.png,1957.0,1935.0,226.5,284.0,r
7,False,False,hamburg_000000_056229_rF_00007.png,1933.0,1911.0,230.5,288.0,r
8,False,False,hamburg_000000_056229_gF_00008.png,1927.0,1905.0,0.0,13.5,g
9,False,True,hamburg_000000_056229_gi_00009.png,1148.5,1115.5,77.0,163.25,g
10,False,False,hamburg_000000_056229_rF_00010.png,1932.5,1899.5,0.75,87.0,r
11,False,False,hamburg_000000_056229_rF_00011.png,1912.5,1879.5,216.75,303.0,r
0,False,False,hamburg_000000_057816_rF_00000.png,1253.0,1231.0,0.0,56.0,r
1,False,False,hamburg_000000_057816_rF_00001.png,1529.0,1507.0,0.0,56.0,r
2,True,False,hamburg_000000_057816_rT_00002.png,1153.0,1131.0,156.5,214.0,r
3,False,True,hamburg_000000_057816_ri_00003.png,809.0,787.0,296.5,354.0,r
4,False,False,hamburg_000000_057816_rF_00004.png,879.0,857.0,364.5,422.0,r
5,False,False,hamburg_000000_057816_rF_00005.png,1509.0,1487.0,378.5,436.0,r
6,False,False,hamburg_000000_057816_rF_00006.png,415.0,393.0,388.5,446.0,r
7,False,False,hamburg_000000_057816_rF_00007.png,913.0,891.0,394.5,452.0,r
8,False,False,hamburg_000000_057816_rF_00008.png,993.0,971.0,394.5,452.0,r
9,False,False,hamburg_000000_057816_rF_00009.png,1059.0,1037.0,396.5,454.0,r
10,False,False,hamburg_000000_057816_rF_00010.png,808.5,775.5,404.75,491.0,r
11,False,False,hamburg_000000_057816_rF_00011.png,701.0,679.0,452.5,510.0,r
12,False,False,hamburg_000000_057816_rF_00012.png,1536.5,1503.5,0.75,87.0,r
0,False,False,hamburg_000000_059720_rF_00000.png,1139.0,1117.0,0.0,56.0,r
1,False,False,hamburg_000000_059720_rF_00001.png,2035.0,2013.0,0.0,56.0,r
2,False,False,hamburg_000000_059720_rF_00002.png,791.0,769.0,382.5,440.0,r
3,False,False,hamburg_000000_059720_rF_00003.png,955.0,933.0,402.5,460.0,r
4,False,False,hamburg_000000_059720_rF_00004.png,981.0,959.0,410.5,468.0,r
5,False,False,hamburg_000000_059720_rF_00005.png,999.0,977.0,434.5,492.0,r
6,False,False,hamburg_000000_059720_rF_00006.png,929.0,907.0,982.5,1040.0,r
7,False,False,hamburg_000000_059720_gF_00007.png,1083.0,1061.0,0.0,11.5,g
8,False,False,hamburg_000000_059720_gF_00008.png,1113.0,1091.0,0.0,13.5,g
9,False,False,hamburg_000000_059720_gF_00009.png,1525.0,1503.0,0.0,13.5,g
10,False,False,hamburg_000000_059720_gF_00010.png,609.0,587.0,388.0,445.5,g
11,False,False,hamburg_000000_059720_gF_00011.png,1017.0,995.0,390.0,447.5,g
12,False,False,hamburg_000000_059720_gF_00012.png,1181.0,1159.0,412.0,469.5,g
13,False,False,hamburg_000000_059720_gF_00013.png,723.0,701.0,416.0,473.5,g
14,False,False,hamburg_000000_059720_rF_00014.png,1080.5,1047.5,456.75,543.0,r
15,False,False,hamburg_000000_059720_rF_00015.png,1140.5,1107.5,456.75,543.0,r
16,False,False,hamburg_000000_059720_gF_00016.png,1024.5,991.5,361.0,447.25,g
17,False,False,hamburg_000000_059720_gF_00017.png,1035.25,996.75,336.5,437.125,g
18,False,False,hamburg_000000_059720_rF_00018.png,532.625,491.375,449.9375,557.75,r
19,False,False,hamburg_000000_059720_rF_00019.png,708.625,667.375,449.9375,557.75,r
0,False,False,hamburg_000000_060907_rF_00000.png,1123.0,1101.0,0.0,56.0,r
1,False,False,hamburg_000000_060907_rF_00001.png,1533.0,1511.0,0.0,56.0,r
2,False,False,hamburg_000000_060907_rF_00002.png,473.0,451.0,276.5,334.0,r
3,False,False,hamburg_000000_060907_rF_00003.png,911.0,889.0,318.5,376.0,r
4,False,False,hamburg_000000_060907_rF_00004.png,875.0,853.0,322.5,380.0,r
5,False,False,hamburg_000000_060907_rF_00005.png,965.0,943.0,322.5,380.0,r
6,False,False,hamburg_000000_060907_rF_00006.png,875.0,853.0,340.5,398.0,r
7,False,False,hamburg_000000_060907_rF_00007.png,1331.0,1309.0,380.5,438.0,r
8,False,False,hamburg_000000_060907_rF_00008.png,521.0,499.0,382.5,440.0,r
9,False,False,hamburg_000000_060907_rF_00009.png,593.0,571.0,396.5,454.0,r
10,False,False,hamburg_000000_060907_rF_00010.png,571.0,549.0,398.5,456.0,r
11,False,False,hamburg_000000_060907_rF_00011.png,488.5,455.5,412.75,499.0,r
12,False,False,hamburg_000000_060907_rF_00012.png,317.0,295.0,418.5,476.0,r
13,False,False,hamburg_000000_060907_rF_00013.png,223.0,201.0,420.5,478.0,r
14,False,False,hamburg_000000_060907_rF_00014.png,903.0,881.0,428.5,486.0,r
15,False,False,hamburg_000000_060907_rF_00015.png,345.0,323.0,430.5,488.0,r
16,False,False,hamburg_000000_060907_rF_00016.png,679.0,657.0,448.5,506.0,r
17,False,False,hamburg_000000_060907_rF_00017.png,561.0,539.0,452.5,510.0,r
18,False,False,hamburg_000000_060907_rF_00018.png,705.0,683.0,1012.5,1070.0,r
19,False,False,hamburg_000000_060907_gF_00019.png,1711.0,1689.0,0.0,11.5,g
20,False,False,hamburg_000000_060907_gF_00020.png,1775.0,1753.0,0.0,11.5,g
21,False,False,hamburg_000000_060907_gF_00021.png,1547.0,1525.0,0.0,13.5,g
22,False,False,hamburg_000000_060907_gF_00022.png,1647.0,1625.0,0.0,13.5,g
23,False,False,hamburg_000000_060907_gF_00023.png,1817.0,1795.0,0.0,13.5,g
24,False,False,hamburg_000000_060907_gF_00024.png,2037.0,2015.0,0.0,13.5,g
25,False,False,hamburg_000000_060907_gF_00025.png,1331.0,1309.0,326.0,383.5,g
26,False,False,hamburg_000000_060907_rF_00026.png,924.5,891.5,312.75,399.0,r
27,False,False,hamburg_000000_060907_rF_00027.png,884.5,851.5,316.75,403.0,r
28,False,False,hamburg_000000_060907_rF_00028.png,988.5,955.5,348.75,435.0,r
29,False,False,hamburg_000000_060907_rF_00029.png,692.5,659.5,444.75,531.0,r
30,False,False,hamburg_000000_060907_rF_00030.png,544.5,511.5,448.75,535.0,r
31,False,False,hamburg_000000_060907_rF_00031.png,712.5,679.5,1004.75,1091.0,r
32,False,False,hamburg_000000_060907_gF_00032.png,732.5,699.5,293.0,379.25,g
33,False,False,hamburg_000000_060907_rF_00033.png,715.25,676.75,994.875,1095.5,r
0,False,False,hamburg_000000_061048_rF_00000.png,1669.0,1647.0,0.0,54.0,r
1,False,False,hamburg_000000_061048_rF_00001.png,1621.0,1599.0,0.0,56.0,r
2,False,False,hamburg_000000_061048_rF_00002.png,1755.0,1733.0,0.0,56.0,r
3,False,False,hamburg_000000_061048_rF_00003.png,1881.0,1859.0,0.0,56.0,r
4,False,False,hamburg_000000_061048_rF_00004.png,1921.0,1899.0,0.0,56.0,r
5,False,False,hamburg_000000_061048_rF_00005.png,1619.0,1597.0,200.5,258.0,r
6,False,False,hamburg_000000_061048_rF_00006.png,2053.0,2031.0,242.5,300.0,r
7,False,False,hamburg_000000_061048_rF_00007.png,1617.0,1595.0,250.5,308.0,r
8,False,False,hamburg_000000_061048_rF_00008.png,1953.0,1931.0,270.5,328.0,r
9,False,False,hamburg_000000_061048_rF_00009.png,1617.0,1595.0,272.5,330.0,r
10,False,False,hamburg_000000_061048_rF_00010.png,1615.0,1593.0,330.5,388.0,r
11,False,False,hamburg_000000_061048_rF_00011.png,1951.0,1929.0,334.5,392.0,r
12,False,False,hamburg_000000_061048_rF_00012.png,1135.0,1113.0,342.5,400.0,r
13,False,False,hamburg_000000_061048_rF_00013.png,1289.0,1267.0,370.5,428.0,r
14,False,False,hamburg_000000_061048_rF_00014.png,1613.0,1591.0,372.5,430.0,r
15,False,False,hamburg_000000_061048_rF_00015.png,991.0,969.0,376.5,434.0,r
16,False,False,hamburg_000000_061048_rF_00016.png,1015.0,993.0,376.5,434.0,r
17,False,False,hamburg_000000_061048_rF_00017.png,1045.0,1023.0,376.5,434.0,r
18,False,False,hamburg_000000_061048_rF_00018.png,1067.0,1045.0,376.5,434.0,r
19,False,False,hamburg_000000_061048_rF_00019.png,1431.0,1409.0,376.5,434.0,r
20,False,False,hamburg_000000_061048_rF_00020.png,961.0,939.0,378.5,436.0,r
21,False,False,hamburg_000000_061048_rF_00021.png,1097.0,1075.0,378.5,436.0,r
22,False,False,hamburg_000000_061048_rF_00022.png,1119.0,1097.0,380.5,438.0,r
23,False,False,hamburg_000000_061048_rF_00023.png,1311.0,1289.0,380.5,438.0,r
24,False,False,hamburg_000000_061048_rF_00024.png,1001.0,979.0,414.5,472.0,r
25,False,False,hamburg_000000_061048_rF_00025.png,1611.0,1589.0,418.5,476.0,r
26,False,False,hamburg_000000_061048_rF_00026.png,1229.0,1207.0,946.5,1004.0,r
27,False,False,hamburg_000000_061048_rF_00027.png,1199.0,1177.0,948.5,1006.0,r
28,False,False,hamburg_000000_061048_rF_00028.png,1169.0,1147.0,950.5,1008.0,r
29,False,False,hamburg_000000_061048_rF_00029.png,885.0,863.0,966.5,1024.0,r
30,False,False,hamburg_000000_061048_rF_00030.png,855.0,833.0,968.5,1026.0,r
31,False,False,hamburg_000000_061048_rF_00031.png,825.0,803.0,970.5,1028.0,r
32,False,False,hamburg_000000_061048_gF_00032.png,1365.0,1343.0,0.0,11.5,g
33,False,False,hamburg_000000_061048_gF_00033.png,1495.0,1473.0,168.0,225.5,g
34,False,False,hamburg_000000_061048_gF_00034.png,1465.0,1443.0,370.0,427.5,g
35,False,False,hamburg_000000_061048_gF_00035.png,1221.0,1199.0,468.0,525.5,g
36,False,False,hamburg_000000_061048_rF_00036.png,1664.5,1631.5,0.0,83.0,r
